id,text,file,node,lineNumber
thejungleconvofinal-jvictims-192,"""I think it's time I made my decision.""",thejungleconvofinal,jvictims,670
thejungleconvofinal-jhistoricaloptimism-193,"""Strange isn't it? I only have faith in history when humanity is running the show. What we're living in now is a perversion of history. I hope you'll assist us in getting things back on track.""",thejungleconvofinal,jhistoricaloptimism,677
thejungleconvofinal-jhistoricaloptimism-194,"""I think it's time I made my decision.""",thejungleconvofinal,jhistoricaloptimism,679
thejungleconvofinal-jrogue-195,"""An agent goes rogue by betraying their masters. We never held any such loyalty to this corporation. We are invaders, a hostile force in the process of taking control. We selected this target so that we could gain access to skilled agents like yourself. Soon we'll own it completely.""",thejungleconvofinal,jrogue,686
thejungleconvofinal-jrogue-196,"""Just like that? I doubt the current owners will be happy.""",thejungleconvofinal,jrogue,688
thejungleconvofinal-jrogue-197,"""You used me?""",thejungleconvofinal,jrogue,689
thejungleconvofinal-jhowcometopass-198,"""Slowly. The systems of global commerce grew so complex and intertwined that the structures of the old world began to fall away. What followed was the death of nature, nations, cultures, societies, sex, brands. I do not mourn the loss of these structures, some say they were never real to begin with. But we cannot tolerate the uncaring forms that replaced them. This era must end.""",thejungleconvofinal,jhowcometopass,696
thejungleconvofinal-jhowcometopass-199,"""What about religions?""",thejungleconvofinal,jhowcometopass,698
thejungleconvofinal-jhowcometopass-200,"""Only corporations survived then?""",thejungleconvofinal,jhowcometopass,699
thejungleconvofinal-jhowcometopass-201,"""What will you replace the current structure with?""",thejungleconvofinal,jhowcometopass,700
thejungleconvofinal-jreligions-202,"""How observant. Yes religion survived, hard to extinguish in an era where gods walk the earth. Religion is too perpetually fragmented to challenge the status quo at this point. These movements are limited to small cults centered around some shambling horror, or worse, involved in the worship of corporations themselves.""",thejungleconvofinal,jreligions,707
thejungleconvofinal-jreligions-203,"""Sounds like you're not one of the faithful.""",thejungleconvofinal,jreligions,709
thejungleconvofinal-jreligions-204,"""Why would anyone worship a corporation?""",thejungleconvofinal,jreligions,710
thejungleconvofinal-jonlycorporations-205,"""Yes, the lowly corporation survives as a husk of its former self. They persist as impenetrable automata, content to endlessly exchange resources between each other while remaining apathetic to the wills of real people. We will stay trapped in this limbo forever until someone wrestles control back from the corporations that dominate our state of affairs.""",thejungleconvofinal,jonlycorporations,717
thejungleconvofinal-jonlycorporations-206,"""I'm guessing that's where you come in?""",thejungleconvofinal,jonlycorporations,719
thejungleconvofinal-jwhatreplacewith-207,"""I do not know. It is not the role of individuals, or even small collectives to design society. Societies are an emergent phenomenon that spawn from the melding of interests and conditions. The interests are still alive, but the current conditions prevent new societies from emerging. Designing new conditions would be a fool’s errand, but destroying what exists…that *can* be done.”",thejungleconvofinal,jwhatreplacewith,726
thejungleconvofinal-jwhatreplacewith-208,"""I'm guessing that's where you come in?""",thejungleconvofinal,jwhatreplacewith,728
thejungleconvofinal-jfaithful-209,"""I used to run with a cult. We organized around a powerful autonomous entity. It's easy to be drawn in by their majesty. Just so you know, we don't discriminate here. The faithful are welcome in our organization. But these beings are not the path forward. They don't care about the big picture, they're happy to persist in this new state of nature forever.""",thejungleconvofinal,jfaithful,735
thejungleconvofinal-jfaithful-210,"""You have a path forward then?""",thejungleconvofinal,jfaithful,737
thejungleconvofinal-jcorporation-211,"""Early societies worshipped the forests and the sea. Corporations replaced those things along with everything else. To you, this place may have felt like a prison. To others, corporations are the forests of old. They provide structure, shelter, and resources to plunder. The only difference is these forests fight back if too many trees are cut down, halting the development of organized civilization. Humanity is held captive in a new state of nature. Something must change.""",thejungleconvofinal,jcorporation,744
thejungleconvofinal-jcorporation-212,"""I'm guessing that's where you come in?""",thejungleconvofinal,jcorporation,746
